Time,Mandir Marg/Wind Speed (WS),Mandir Marg/Nitrogen Dioxide(NO2),Mandir Marg/Ambient Temperature(AT),Mandir Marg/Wind Direction(WD),Mandir Marg/Solar Radiation(SR),Mandir Marg/Ammonia(NH3),Mandir Marg/M & P Xylene(M_P_Xylene),Mandir Marg/Oxides of Nitrogen(NOx),Mandir Marg/Relative Humidity(RH),Mandir Marg/Carbon Monoxide(CO),Mandir Marg/Sulfur Dioxide(SO2),Mandir Marg/Temperature(Temp),Mandir Marg/PM2.5(PM2.5),Mandir Marg/Toluene(TOL),Mandir Marg/Ozone(Ozone),Mandir Marg/Vertical Wind Speed(Wind Speed V),Mandir Marg/Nitric Oxide(NO),Mandir Marg/Benzene(BEN),Mandir Marg/PM10(PM10),Mandir Marg/Bar Pressure(BP)
15/07/2016 21:00:00,0.95,24.17,26.92,202.83,17.25,35.92,,23.97,81.25,-1,6.03,,30.27,-1,,,2.43,-1,55.67,737.0
15/07/2016 22:00:00,0.78,24.67,26.67,231.0,16.92,35.02,,24.04,81.42,-1,5.83,,-1,-1,,,2.18,-1,57.0,737.0
15/07/2016 23:00:00,0.6,22.28,25.62,195.25,16.67,31.34,,21.85,81.33,-1,5.42,,-1,-1,,,2.09,-1,45.67,737.0
16/07/2016 00:00:00,0.32,24.98,24.86,276.33,16.75,25.66,,23.97,84.83,-1,4.15,,-1,-1,,,1.95,-1,32.67,737.0
16/07/2016 01:00:00,0.3,24.48,24.93,262.08,16.75,22.14,,25.56,86.33,-1,4.12,,-1,-1,,,3.47,-1,-1,737.0
16/07/2016 02:00:00,0.3,18.2,25.07,276.25,16.92,18.86,,27.69,87.17,-1,3.7,,-1,-1,,,9.07,-1,-1,737.0
16/07/2016 03:00:00,0.3,16.21,25.21,148.92,16.75,17.63,,33.34,88.0,-1,3.98,,-1,-1,,,14.49,-1,22.17,737.0
16/07/2016 04:00:00,0.34,19.6,25.28,301.83,16.58,23.22,,47.60,88.0,-1,3.7,,-1,-1,,,22.74,-1,25.17,737.0
16/07/2016 05:00:00,1.38,22.01,23.6,246.08,16.42,35.39,,28.68,87.83,-1,4.33,,-1,-1,,,7.32,-1,37.83,737.0
16/07/2016 06:00:00,1.32,12.73,21.57,179.17,17.5,31.13,,12.66,89.75,-1,5.0,,-1,-1,,,1.61,-1,41.91,737.0
16/07/2016 07:00:00,0.63,19.57,21.71,226.92,19.75,28.8,,18.41,90.0,-1,5.38,,12.82,-1,,,1.36,-1,18.0,737.0
16/07/2016 08:00:00,1.01,27.87,22.39,264.42,23.25,25.98,,25.39,90.0,-1,4.62,,13.09,-1,,,1.06,-1,12.33,737.0
16/07/2016 09:00:00,1.12,26.77,22.61,264.08,31.92,24.36,,25.32,90.0,-1,4.96,,17.67,-1,,,1.71,-1,11.33,737.0
16/07/2016 10:00:00,1.52,26.33,22.96,256.75,53.33,21.41,,26.48,90.0,-1,5.13,,17.33,-1,,,2.87,-1,23.83,737.0
16/07/2016 11:00:00,1.47,23.55,23.48,263.08,101.58,18.23,,23.93,90.0,-1,5.65,,22.5,-1,,,2.78,-1,26.0,737.0
16/07/2016 12:00:00,1.72,21.14,24.97,275.33,268.75,20.09,,23.07,88.58,-1,5.83,,15.55,6.99,,,3.83,-1,20.67,737.0
16/07/2016 13:00:00,1.3,20.66,26.42,269.0,266.67,25.72,,22.66,84.25,-1,6.15,,15.17,7.78,,,3.78,-1,44.17,737.0
16/07/2016 14:00:00,1.25,19.58,26.17,281.58,177.42,27.47,,20.51,82.67,-1,6.63,,-1,-1,,,2.88,-1,41.5,737.0
16/07/2016 15:00:00,1.09,17.85,26.54,262.3,198.2,26.32,,18.25,80.8,-1,6.45,,-1,-1,,,2.33,-1,24.0,737.0
17/07/2016 10:00:00,1.92,12.88,25.62,248.67,201.5,16.93,,14.15,83.0,-1,6.05,,10.17,-1,,,2.62,-1,19.83,737.0
17/07/2016 11:00:00,1.67,14.31,27.08,274.75,273.83,15.92,,14.98,78.67,-1,5.16,,14.67,-1,,,2.29,-1,37.0,737.0
17/07/2016 12:00:00,1.73,17.05,25.74,254.83,233.42,18.42,,19.14,80.83,-1,6.71,,33.83,-1,,,3.59,-1,50.33,737.0
17/07/2016 13:00:00,1.25,18.38,27.03,244.92,305.08,23.15,,19.74,80.08,-1,7.48,,38.0,-1,,,3.13,-1,42.83,737.0
17/07/2016 14:00:00,1.33,14.9,27.83,229.08,264.83,25.11,,15.49,75.92,-1,7.33,,-1,-1,,,2.28,-1,47.17,737.0
17/07/2016 15:00:00,1.47,14.23,26.99,227.25,166.08,24.59,,14.92,77.33,-1,7.03,,-1,-1,,,2.33,-1,49.17,737.0
17/07/2016 16:00:00,1.66,11.95,25.68,225.42,101.5,19.86,,11.53,80.83,-1,6.98,,13.17,-1,,,1.32,-1,46.83,737.0
17/07/2016 17:00:00,1.57,12.78,25.21,228.25,99.58,17.66,,13.19,82.67,-1,5.82,,-1,-1,,,1.97,-1,-1,737.0
17/07/2016 18:00:00,1.62,14.35,24.6,234.42,52.58,16.27,,15.13,83.5,-1,4.88,,-1,-1,,,2.34,-1,-1,737.0
17/07/2016 19:00:00,1.32,14.2,23.55,202.25,18.58,15.66,,14.26,85.0,-1,4.85,,-1,-1,,,1.88,-1,11.0,737.0
17/07/2016 20:00:00,0.79,20.0,23.09,221.83,17.17,19.68,,20.92,85.5,-1,5.9,,-1,-1,,,2.91,-1,11.83,737.0
17/07/2016 21:00:00,0.4,26.72,22.91,250.25,17.0,23.55,,26.90,86.75,-1,5.52,,17.5,-1,,,2.9,-1,16.67,737.0
17/07/2016 22:00:00,0.75,30.68,22.81,197.0,17.08,25.18,,34.08,87.75,-1,5.52,,-1,-1,,,5.6,-1,24.0,737.0
17/07/2016 23:00:00,0.46,28.37,22.68,201.67,17.17,23.97,,34.52,88.0,-1,5.64,,-1,-1,,,7.48,-1,41.5,737.0
18/07/2016 00:00:00,0.37,24.53,22.71,259.17,17.08,21.15,,23.79,88.0,-1,6.3,,-1,-1,,,2.08,-1,26.6,737.0
18/07/2016 01:00:00,0.87,27.31,22.68,211.92,17.0,17.39,,38.81,88.67,-1,6.48,,-1,-1,,,11.25,-1,18.0,737.0
18/07/2016 02:00:00,0.36,26.02,22.53,234.75,16.92,16.38,,46.07,89.0,-1,6.99,,12.17,-1,,,17.43,-1,25.0,737.0
18/07/2016 03:00:00,0.32,23.52,22.2,244.08,17.33,16.04,,54.03,89.0,-1,6.74,,12.17,-1,,,24.9,-1,36.18,737.0
18/07/2016 04:00:00,0.69,26.3,22.19,209.0,17.17,20.18,,46.25,89.58,-1,7.38,,-1,-1,,,17.35,-1,45.09,737.0
18/07/2016 05:00:00,0.62,21.58,22.43,208.58,25.33,22.64,,22.82,89.0,-1,7.07,,-1,-1,,,3.27,-1,40.82,737.0
18/07/2016 06:00:00,1.06,19.9,23.06,227.42,50.25,23.58,,21.04,88.58,-1,5.52,,-1,-1,,,3.1,-1,39.09,737.0
18/07/2016 07:00:00,1.55,20.38,23.86,233.25,112.0,22.53,,21.98,86.33,-1,5.12,,10.33,-1,,,3.43,-1,32.82,737.0
18/07/2016 08:00:00,0.98,19.68,23.28,243.5,82.0,19.55,,20.44,87.83,-1,4.74,,10.83,-1,,,2.78,-1,21.73,737.0
18/07/2016 09:00:00,1.12,23.24,24.02,227.83,185.58,20.24,,27.25,88.33,-1,4.0,,-1,-1,,,5.46,-1,21.27,737.0
18/07/2016 10:00:00,1.92,16.23,27.86,239.75,382.42,16.54,,17.38,80.75,-1,4.57,,15.36,-1,,,2.82,-1,46.45,737.0
18/07/2016 11:00:00,1.9,13.9,29.29,241.83,373.25,14.33,,14.61,73.58,-1,4.48,,19.33,-1,,,2.32,-1,56.64,737.0
18/07/2016 12:00:00,1.97,15.87,31.38,246.0,373.67,18.74,,17.08,67.42,-1,3.9,,34.5,5.23,,,2.82,-1,79.73,736.25
18/07/2016 13:00:00,2.08,13.44,30.93,258.18,280.45,21.67,,14.01,66.82,-1,4.19,,48.18,-1,,,2.15,-1,112.4,736.0
18/07/2016 15:00:00,1.43,17.87,23.82,195.0,107.17,22.07,,18.28,80.5,-1,3.4,,11.4,-1,,,2.4,-1,105.4,737.0
18/07/2016 16:00:00,1.02,21.58,24.91,215.58,130.0,18.32,,21.32,81.83,-1,3.07,,-1,-1,,,2.2,-1,31.0,737.0
18/07/2016 17:00:00,0.7,42.43,26.7,218.42,118.75,16.57,,46.03,79.67,-1,4.06,,-1,9.12,,,6.7,-1,51.0,737.0
18/07/2016 18:00:00,0.48,44.69,26.66,149.08,54.42,15.41,,46.77,80.58,-1,5.37,,-1,14.59,,,5.8,-1,56.45,737.0
18/07/2016 19:00:00,0.37,32.69,25.73,245.92,18.5,14.27,,51.72,84.5,1.07,5.85,,19.33,15.34,,,17.23,-1,79.0,737.0
18/07/2016 20:00:00,0.73,38.72,25.18,222.42,17.08,19.26,,67.68,86.0,1.07,5.33,,29.0,10.56,,,24.95,-1,71.64,737.0
18/07/2016 21:00:00,0.6,43.75,25.32,245.67,17.33,23.57,,74.18,86.0,1.18,6.2,,16.0,6.5,,,26.45,-1,80.82,737.0
18/07/2016 22:00:00,0.71,38.87,25.33,243.83,17.0,26.52,,58.26,85.58,1.24,5.55,,-1,8.13,,,17.99,-1,90.27,737.0
18/07/2016 23:00:00,0.72,27.25,25.35,252.92,17.0,24.8,,28.14,84.0,-1,5.4,,16.73,6.08,,,3.51,-1,93.82,737.0
19/07/2016 00:00:00,0.49,22.8,24.83,204.42,17.25,21.36,,20.93,85.42,-1,4.15,,11.0,-1,,,1.4,-1,79.45,737.0
19/07/2016 01:00:00,0.34,15.64,24.22,270.17,17.17,18.83,,16.80,86.83,-1,3.83,,13.5,-1,,,2.74,-1,59.33,737.0
19/07/2016 02:00:00,0.35,18.66,23.95,283.0,17.25,16.64,,25.58,87.92,-1,3.17,,24.36,-1,,,7.23,-1,62.0,737.0
19/07/2016 03:00:00,0.31,18.3,23.76,311.25,17.08,16.18,,23.68,88.0,-1,3.55,,10.83,5.41,,,6.07,-1,66.17,737.0
19/07/2016 04:00:00,0.42,17.53,23.6,229.75,16.92,19.23,,22.46,88.25,-1,3.81,,23.33,-1,,,5.65,-1,61.5,737.0
19/07/2016 05:00:00,0.57,20.42,23.48,210.25,22.25,22.93,,27.15,89.0,-1,3.27,,13.83,-1,,,7.24,-1,62.17,737.0
19/07/2016 06:00:00,0.57,22.1,24.01,185.25,66.33,24.77,,30.13,88.08,-1,6.96,,-1,-1,,,8.33,-1,73.33,737.0
19/07/2016 07:00:00,1.14,22.82,25.95,251.17,196.42,23.86,,29.54,82.92,-1,9.43,,-1,-1,,,7.4,-1,51.17,737.0
19/07/2016 08:00:00,1.78,17.17,28.47,239.33,354.5,19.47,,19.40,73.67,-1,8.63,,-1,-1,,,3.66,-1,53.5,737.0
19/07/2016 09:00:00,2.58,10.66,30.12,230.92,394.58,18.11,,12.27,67.25,-1,8.3,,-1,-1,,,2.75,-1,38.55,736.08
19/07/2016 10:00:00,2.62,10.2,31.81,239.17,408.08,14.7,,10.37,62.33,-1,8.43,,-1,-1,,,1.65,-1,54.0,736.0
19/07/2016 11:00:00,2.69,9.51,32.99,239.0,404.67,13.24,,10.18,59.25,-1,7.91,,13.67,-1,,,1.94,-1,77.5,736.0
19/07/2016 12:00:00,2.82,9.34,33.82,241.17,411.33,15.01,,10.77,57.5,-1,6.47,,12.83,-1,,,2.47,-1,95.0,736.0
19/07/2016 13:00:00,2.87,10.23,34.28,255.42,386.08,18.42,,11.32,55.08,-1,5.1,,37.27,-1,,,2.33,-1,98.67,736.0
19/07/2016 14:00:00,2.86,10.17,34.49,249.42,373.25,19.54,,10.67,53.5,-1,5.4,,15.64,-1,,,1.83,-1,119.17,736.0
19/07/2016 15:00:00,2.36,11.4,34.29,243.0,323.92,19.58,-1,11.68,54.58,-1,5.2,34.25,13.82,-1,12.33,-0.25,1.78,-1,133.17,736.0
19/07/2016 16:00:00,2.17,11.45,34.17,235.58,264.92,15.12,-1,10.80,55.33,-1,4.8,34.17,13.0,-1,13.99,-0.21,1.09,-1,144.83,736.0
19/07/2016 17:00:00,1.89,12.34,32.64,226.92,117.17,14.58,-1,12.78,59.08,-1,4.72,32.64,13.36,-1,14.3,-0.25,1.97,-1,130.33,736.0
19/07/2016 18:00:00,1.45,17.98,31.38,245.0,39.75,13.83,-1,17.42,61.0,-1,5.58,31.38,16.73,-1,12.18,-0.21,1.67,-1,166.33,736.0
19/07/2016 19:00:00,0.77,34.27,30.29,226.5,18.5,13.05,-1,32.36,64.58,-1,6.25,30.29,35.27,5.32,9.71,-0.2,2.03,-1,194.5,736.0
19/07/2016 20:00:00,0.54,49.55,28.97,211.42,17.08,18.99,5.52,67.29,71.5,1.27,7.18,28.97,43.73,12.22,6.6,-0.2,17.63,-1,225.0,736.92
19/07/2016 21:00:00,0.72,44.36,28.9,230.25,17.0,27.25,7.82,54.73,73.33,1.41,7.81,28.9,49.33,16.56,6.65,-0.2,11.79,-1,217.33,737.0
19/07/2016 22:00:00,0.52,38.94,28.3,190.67,17.25,28.35,5.88,46.67,75.17,1.2,7.19,28.3,16.73,10.4,5.69,-0.2,9.44,-1,222.33,737.0
19/07/2016 23:00:00,0.66,32.47,27.47,211.42,17.0,27.19,-1,52.42,79.0,1.09,7.19,27.47,20.18,8.58,6.48,-0.2,17.9,-1,184.5,737.0
20/07/2016 00:00:00,0.67,27.6,27.18,217.33,17.08,23.01,-1,35.30,80.42,-1,6.2,27.18,20.55,-1,5.72,-0.2,8.49,-1,153.67,737.0
20/07/2016 01:00:00,0.34,22.53,26.5,257.92,16.83,20.49,-1,35.12,81.5,-1,5.97,26.5,17.33,-1,6.02,-0.2,11.68,-1,112.83,737.0
20/07/2016 02:00:00,0.34,17.19,26.55,276.58,17.17,17.46,-1,21.48,80.58,-1,6.23,26.55,32.17,-1,6.62,-0.2,5.22,-1,112.83,737.0
20/07/2016 03:00:00,0.34,17.16,26.11,257.83,17.0,17.03,-1,19.43,81.58,-1,6.08,26.11,20.82,-1,7.52,-0.2,3.68,-1,93.33,737.0
20/07/2016 04:00:00,0.43,23.2,26.04,223.5,16.83,24.57,-1,25.57,82.0,-1,6.15,26.04,13.27,-1,6.29,-0.2,4.33,-1,104.83,737.0
20/07/2016 05:00:00,0.47,24.13,25.81,241.33,21.58,31.91,-1,27.27,83.0,-1,6.96,25.81,32.73,-1,5.77,-0.2,4.89,-1,127.83,737.0
20/07/2016 06:00:00,0.8,24.17,26.45,223.08,60.75,31.28,-1,27.26,82.0,-1,6.55,26.45,19.0,-1,5.34,-0.2,4.83,-1,121.4,737.0
20/07/2016 07:00:00,1.22,23.94,28.08,232.5,166.5,28.91,-1,26.48,77.25,-1,6.83,28.08,23.5,-1,7.52,-0.24,4.43,-1,120.0,737.0
20/07/2016 08:00:00,1.83,21.98,30.38,240.0,336.83,23.77,-1,23.27,68.33,-1,6.57,30.38,20.91,-1,7.47,-0.26,3.41,-1,124.67,736.42
20/07/2016 09:00:00,2.26,11.8,31.92,240.42,388.83,20.28,-1,13.41,58.75,-1,6.44,31.92,17.82,-1,11.8,-0.26,2.77,-1,121.5,736.0
20/07/2016 10:00:00,2.58,7.73,33.37,241.08,404.08,16.54,-1,8.80,53.25,,6.17,33.37,-1,-1,11.09,-0.25,2.03,-1,115.83,736.0
20/07/2016 11:00:00,2.47,8.8,34.45,236.75,399.58,14.24,-1,8.96,50.17,-1,6.6,34.45,24.67,-1,13.59,-0.27,1.44,-1,131.17,736.0
20/07/2016 12:00:00,2.28,10.3,35.66,240.92,410.67,16.57,-1,11.63,48.08,-1,7.37,35.66,24.33,-1,13.95,-0.25,2.49,-1,162.17,736.0
20/07/2016 13:00:00,2.38,9.23,36.14,235.08,393.17,20.41,-1,9.93,46.08,-1,7.73,36.14,48.67,-1,15.58,-0.23,1.9,-1,157.0,736.0
20/07/2016 14:00:00,2.29,9.51,36.13,239.25,352.92,20.85,-1,10.28,46.0,-1,6.81,36.13,11.73,-1,18.25,-0.16,2.01,-1,125.2,736.0
20/07/2016 15:00:00,2.02,9.19,35.9,232.42,310.5,20.56,-1,10.02,45.42,-1,7.22,35.9,-1,-1,17.63,-0.25,1.98,-1,122.5,736.0
20/07/2016 16:00:00,1.83,8.63,35.08,232.08,245.58,16.89,-1,8.20,46.75,-1,7.15,35.08,-1,-1,17.12,-0.25,1.01,-1,136.27,736.0
20/07/2016 17:00:00,1.74,9.93,35.05,231.0,195.92,14.62,-1,10.28,46.67,-1,6.36,35.05,-1,-1,17.06,-0.23,1.73,-1,100.33,736.0
20/07/2016 18:00:00,1.43,14.47,33.19,242.25,58.5,14.01,-1,14.42,50.75,-1,6.48,33.19,-1,-1,13.22,-0.21,1.75,-1,122.67,736.0
20/07/2016 19:00:00,0.73,32.38,31.48,207.25,19.5,15.14,-1,30.26,56.92,-1,6.2,31.48,37.82,5.12,10.76,-0.22,1.72,-1,154.33,736.0
20/07/2016 20:00:00,0.37,44.46,29.58,207.42,17.42,22.43,-1,52.78,65.5,-1,7.12,29.58,31.64,6.84,6.26,-0.2,10.33,-1,168.64,736.08
20/07/2016 21:00:00,0.3,39.08,28.59,226.67,17.17,31.43,-1,67.61,71.92,1.16,7.35,28.59,50.17,5.22,5.75,-0.2,24.67,-1,155.17,737.0
20/07/2016 22:00:00,0.33,36.7,28.18,237.58,17.08,31.96,-1,86.02,75.42,1.23,7.49,28.18,15.33,-1,4.86,-0.2,39.72,-1,139.36,737.0
20/07/2016 23:00:00,1.13,46.63,28.94,225.5,16.92,32.86,-1,82.61,71.42,1.13,7.47,28.94,14.5,-1,5.2,-0.19,30.74,-1,137.17,736.92
21/07/2016 00:00:00,0.87,33.63,28.48,219.83,17.33,27.64,-1,33.98,70.58,-1,4.87,28.48,25.55,-1,5.68,-0.21,3.6,-1,154.5,736.92
21/07/2016 01:00:00,0.96,28.02,27.58,203.5,17.0,21.91,-1,28.20,73.83,-1,5.11,27.58,15.18,-1,6.74,-0.2,3.02,-1,114.0,737.0
21/07/2016 02:00:00,0.9,24.72,27.03,236.0,17.0,19.82,-1,25.57,73.5,-1,4.71,27.03,31.17,-1,6.33,-0.21,3.28,-1,116.33,737.0
21/07/2016 03:00:00,0.87,15.79,27.14,231.17,17.0,20.95,-1,16.34,67.75,-1,4.39,27.14,14.83,-1,9.54,-0.21,2.31,-1,72.83,736.08
21/07/2016 04:00:00,0.68,17.39,26.41,186.58,17.08,27.78,-1,18.44,69.67,-1,4.41,26.41,-1,-1,7.38,-0.2,2.83,-1,47.67,736.5
21/07/2016 05:00:00,0.6,25.39,25.34,203.25,19.92,31.63,-1,26.69,74.67,-1,4.81,25.34,-1,-1,5.43,-0.2,3.69,-1,52.09,737.0
21/07/2016 06:00:00,0.57,23.46,26.43,193.42,57.08,30.59,-1,27.51,73.25,-1,6.1,26.43,-1,-1,5.02,-0.2,5.52,-1,57.0,737.0
21/07/2016 07:00:00,1.32,20.24,27.77,211.33,126.58,28.57,-1,24.21,67.75,-1,5.48,27.77,-1,-1,6.12,-0.23,5.18,-1,60.67,736.17
21/07/2016 08:00:00,2.23,16.16,29.75,238.58,285.83,22.68,-1,19.63,60.33,-1,6.1,29.75,-1,-1,6.04,-0.27,4.49,-1,78.0,736.0
21/07/2016 09:00:00,2.37,12.46,31.58,232.42,361.58,20.12,-1,14.41,54.83,-1,6.19,31.58,-1,-1,10.57,-0.31,3.1,-1,81.33,736.0
21/07/2016 10:00:00,2.77,8.2,33.32,238.92,396.08,16.11,-1,9.55,50.92,-1,6.1,33.32,-1,-1,11.62,-0.29,2.27,-1,125.83,736.0
21/07/2016 11:00:00,2.47,8.73,33.65,236.5,367.83,14.66,-1,9.83,50.17,-1,5.85,33.65,-1,-1,12.54,-0.26,2.12,-1,144.83,736.0
21/07/2016 12:00:00,2.22,9.02,34.52,236.0,379.75,17.29,-1,10.58,48.5,-1,6.13,34.52,10.5,-1,11.18,-0.2,2.52,-1,166.83,736.0
21/07/2016 13:00:00,2.33,8.6,36.22,234.67,398.17,21.64,-1,9.44,45.17,-1,5.7,36.22,33.17,-1,13.27,-0.23,1.96,-1,154.33,736.0
21/07/2016 14:00:00,2.08,8.42,36.81,245.33,389.75,20.95,-1,8.90,43.83,-1,6.08,36.81,-1,-1,15.12,-0.24,1.63,-1,144.55,736.0
21/07/2016 15:00:00,1.89,7.95,36.43,230.0,344.33,20.54,-1,8.70,44.42,-1,6.38,36.43,-1,-1,16.92,-0.23,1.86,-1,139.0,736.0
21/07/2016 16:00:00,1.98,8.68,35.63,239.25,306.42,17.06,-1,9.02,46.42,-1,5.24,35.63,14.36,-1,16.64,-0.19,1.61,-1,139.5,736.0
21/07/2016 17:00:00,1.68,20.57,34.78,226.58,173.5,14.52,-1,22.31,48.58,-1,5.46,34.78,-1,-1,13.84,-0.27,3.61,-1,121.73,736.0
21/07/2016 18:00:00,1.12,12.73,32.67,237.58,42.08,14.52,-1,13.03,54.33,-1,4.12,32.67,-1,-1,14.15,-0.22,1.9,-1,142.17,736.0
21/07/2016 19:00:00,0.65,27.93,31.13,188.25,18.42,14.85,-1,27.88,59.58,-1,4.15,31.11,28.83,-1,11.43,-0.2,2.87,-1,137.67,736.0
21/07/2016 20:00:00,0.35,47.33,29.54,213.25,17.0,21.5,-1,66.22,67.17,1.03,3.93,29.54,38.27,5.07,6.49,-0.2,18.25,-1,135.83,736.08
21/07/2016 21:00:00,0.42,45.14,28.93,200.42,17.08,28.87,-1,72.63,70.42,1.18,4.99,28.93,36.27,-1,5.93,-0.2,24.41,-1,134.5,737.0
21/07/2016 22:00:00,0.44,44.34,28.52,201.58,17.17,31.01,-1,93.77,72.75,1.48,6.0,28.52,15.83,-1,4.96,-0.2,40.4,-1,137.67,737.0
21/07/2016 23:00:00,0.3,33.35,27.78,260.5,17.0,31.17,-1,96.59,76.5,1.46,5.21,27.78,20.33,5.52,5.49,-0.2,49.62,-1,160.18,737.0
22/07/2016 00:00:00,0.31,26.58,27.32,283.0,17.0,27.06,-1,89.58,79.17,-1,5.27,27.32,22.17,-1,6.28,-0.2,48.91,-1,131.33,737.0
22/07/2016 01:00:00,0.3,16.11,26.74,281.83,17.0,22.39,-1,64.93,83.25,-1,4.54,26.74,23.45,-1,7.08,-0.2,37.68,-1,117.33,737.0
22/07/2016 02:00:00,0.48,22.09,26.27,249.08,16.92,18.98,-1,69.88,84.42,-1,4.78,26.27,27.09,-1,6.46,-0.2,37.47,-1,113.5,737.0
22/07/2016 03:00:00,0.9,24.62,27.12,228.25,17.0,19.19,-1,32.32,78.83,-1,4.77,27.12,24.67,-1,6.53,-0.2,8.27,-1,110.5,737.0
22/07/2016 04:00:00,0.75,20.18,26.86,224.33,17.25,27.56,-1,22.20,77.08,-1,4.17,26.86,31.67,-1,5.58,-0.2,3.73,-1,107.0,737.0
22/07/2016 05:00:00,0.46,21.0,26.1,242.25,18.75,33.91,-1,33.42,79.58,-1,5.19,26.1,23.17,-1,4.84,-0.2,11.4,-1,103.5,737.0
22/07/2016 06:00:00,0.63,16.37,26.75,274.42,55.67,32.66,-1,30.77,78.67,-1,5.13,26.75,13.55,-1,4.8,-0.2,12.56,-1,104.09,737.0
22/07/2016 07:00:00,0.82,29.12,28.48,226.08,189.83,30.72,-1,41.75,72.58,-1,5.65,28.48,13.73,-1,5.99,-0.2,12.25,-1,81.67,736.92
22/07/2016 08:00:00,1.63,34.39,30.35,169.33,331.92,24.93,-1,40.32,64.83,-1,6.69,30.35,36.17,-1,10.71,-0.2,7.75,-1,129.17,736.0
22/07/2016 09:00:00,2.07,10.95,32.12,248.08,368.42,20.31,-1,12.49,52.67,-1,7.07,32.12,42.0,-1,,-0.24,2.64,-1,143.5,736.0
22/07/2016 10:00:00,1.84,7.33,33.9,234.92,400.5,15.7,,7.88,47.33,-1,6.77,33.9,18.0,-1,,-0.25,1.62,-1,112.33,736.0
22/07/2016 11:00:00,1.66,8.62,35.72,246.33,399.42,13.68,,8.73,42.92,-1,5.38,35.52,18.45,-1,,-0.2,1.37,-1,126.5,736.0
22/07/2016 12:00:00,1.72,9.25,36.54,229.75,403.0,15.16,,10.11,40.42,-1,5.48,,27.91,-1,,,2.02,-1,160.67,736.0
22/07/2016 13:00:00,1.49,9.62,37.05,223.08,390.92,17.62,,10.40,39.58,-1,6.17,,44.67,-1,,,1.97,-1,146.0,736.0
22/07/2016 14:00:00,1.83,11.05,36.84,217.33,373.83,18.53,,10.89,40.25,-1,5.67,,19.5,-1,,,1.47,-1,155.5,736.0
22/07/2016 15:00:00,1.57,12.13,36.46,229.67,342.17,18.78,,12.40,40.33,-1,6.25,,25.45,-1,,,1.85,-1,154.33,736.0
22/07/2016 16:00:00,1.15,9.44,36.53,259.42,281.25,13.81,,8.77,38.25,-1,5.07,,-1,-1,,,-1,-1,149.17,736.0
22/07/2016 17:00:00,1.62,28.53,34.06,160.83,134.58,14.96,,26.47,53.33,-1,5.06,,13.83,-1,,,1.42,-1,115.0,736.0
22/07/2016 18:00:00,1.53,37.14,31.86,162.92,48.83,16.13,,34.75,62.5,-1,5.75,,36.67,-1,,,1.9,-1,229.67,736.0
22/07/2016 19:00:00,2.01,37.18,30.35,143.5,20.5,16.77,,34.79,69.42,-1,5.28,,54.17,-1,,,1.86,-1,177.0,736.58
22/07/2016 20:00:00,2.56,38.32,29.45,116.25,17.17,20.48,,37.83,73.08,-1,6.08,,50.82,-1,,,3.38,-1,161.36,737.0
22/07/2016 21:00:00,3.13,31.63,28.72,120.58,17.25,30.02,,31.11,74.58,-1,6.07,,52.0,-1,,,2.82,-1,105.0,737.0
22/07/2016 22:00:00,3.37,22.55,27.98,121.25,17.08,34.48,,22.22,77.08,-1,5.32,,16.67,-1,,,2.22,-1,105.27,737.0
22/07/2016 23:00:00,3.2,20.84,27.52,121.5,17.25,32.57,,20.53,78.92,-1,5.58,,18.09,-1,,,2.13,-1,105.91,737.0
23/07/2016 00:00:00,3.11,19.64,27.42,129.75,17.17,27.73,,17.82,79.08,-1,7.0,,31.83,-1,,,-1,-1,82.0,737.0
23/07/2016 01:00:00,2.8,11.0,27.36,133.5,17.25,22.89,,11.34,77.58,-1,6.65,,31.36,-1,,,1.8,-1,72.0,737.0
23/07/2016 02:00:00,2.3,9.26,27.22,146.17,17.17,19.93,,9.47,78.0,-1,6.73,,36.33,-1,,,1.57,-1,95.67,737.0
23/07/2016 03:00:00,2.46,8.27,26.99,132.33,17.33,20.13,,8.72,77.75,-1,6.9,,49.33,-1,,,1.59,-1,83.67,737.0
23/07/2016 04:00:00,2.26,14.9,26.75,119.33,17.08,28.45,,16.29,78.42,-1,7.02,,34.82,-1,,,2.88,-1,60.5,737.0
23/07/2016 05:00:00,2.2,15.83,26.19,119.42,18.33,35.89,,16.50,81.0,-1,7.36,,45.0,-1,,,2.39,-1,76.5,737.0
23/07/2016 06:00:00,2.08,22.73,25.65,136.92,47.17,34.75,,23.34,79.75,-1,6.45,,13.33,-1,,,2.96,-1,70.67,737.0
23/07/2016 07:00:00,2.6,33.02,25.55,135.0,192.5,31.84,,39.92,77.25,-1,7.29,,26.0,-1,,,8.37,-1,76.0,737.0
23/07/2016 08:00:00,2.45,32.94,27.08,124.67,308.42,25.69,,40.02,72.17,-1,6.67,,-1,-1,,,8.49,-1,62.17,737.0
23/07/2016 09:00:00,2.87,31.92,28.17,120.83,346.92,22.83,,38.57,67.67,-1,8.26,,-1,-1,,,8.06,-1,68.33,736.0
23/07/2016 10:00:00,2.6,,29.5,119.0,404.0,,,,64.0,,,,-1,-1,,,,-1,70.0,736.0
24/07/2016 09:00:00,1.21,28.74,29.19,205.5,302.5,25.22,,37.82,74.38,-1,8.36,,25.75,-1,,,9.6,-1,88.5,737.0
