Time,Anand Vihar/Nitrogen Dioxide(NO2),Anand Vihar/Ambient Temperature(AT),Anand Vihar/Wind Direction(WD),Anand Vihar/Solar Radiation(SR),Anand Vihar/Ammonia(NH3),Anand Vihar/Oxides of Nitrogen(NOx),Anand Vihar/Relative Humidity(RH),Anand Vihar/P Xylene(PXY),Anand Vihar/Sulfur Dioxide(SO2),Anand Vihar/PM2.5(PM2.5),Anand Vihar/Toluene(TOL),Anand Vihar/Temperature(temp),Anand Vihar/Nitric Oxide(NO),Anand Vihar/Benzene(BEN),Anand Vihar/Ozone(O3),Anand Vihar/PM10(PM10),Anand Vihar/Bar Pressure(BP),Anand Vihar/Wind Speed(WS)
22/10/2016 03:00:00,88.77,22.96,250.18,12.64,73.75,421.35,53.18,,1.74,609.82,,,250.72,,9.10,565.00,740.0,0.42
22/10/2016 04:00:00,87.39,22.48,231.0,12.58,74.63,362.05,50.5,,1.0,184.33,,,208.13,,12.52,563.18,740.0,0.34
22/10/2016 05:00:00,96.32,21.98,236.42,12.83,88.69,604.95,51.83,,4.0,138.33,,,380.03,,8.79,555.00,740.0,0.31
22/10/2016 06:00:00,89.84,22.15,234.5,117.0,93.32,580.18,51.25,,18.41,172.33,,,366.17,,11.43,555.00,740.0,0.3
22/10/2016 07:00:00,99.11,26.38,256.42,385.08,89.38,646.89,42.67,,24.38,152.5,,,409.11,,12.33,555.00,740.0,0.46
22/10/2016 08:00:00,88.84,30.61,268.83,412.58,62.12,330.97,34.75,,18.76,108.33,,,184.43,,16.63,735.00,740.0,1.02
22/10/2016 09:00:00,74.45,31.61,278.67,426.78,59.89,198.46,34.78,,11.96,50.0,,,96.66,,21.53,691.22,740.0,1.89
22/10/2016 10:00:00,100.28,33.18,272.92,431.25,49.4,514.64,34.08,,19.38,68.0,,,314.32,,14.00,540.33,740.0,1.82
22/10/2016 11:00:00,97.66,35.07,273.08,430.25,40.6,328.43,31.83,,14.91,68.33,,,177.16,,23.85,555.67,740.0,1.63
22/10/2016 12:00:00,73.85,35.64,273.25,428.25,51.01,155.81,30.42,,12.83,70.0,,,65.86,,16.53,578.83,740.0,1.75
22/10/2016 13:00:00,54.57,35.65,280.17,415.0,46.03,109.14,27.5,,9.62,67.33,,,44.34,,17.06,588.67,740.0,2.04
22/10/2016 14:00:00,70.99,36.02,278.0,408.67,39.51,172.51,23.92,,11.8,55.17,,,80.59,,15.63,525.17,740.0,1.77
22/10/2016 15:00:00,69.45,34.51,286.42,368.0,43.07,160.05,23.67,,12.69,59.55,,,71.88,,17.03,550.91,740.0,2.01
22/10/2016 16:00:00,99.17,33.16,289.92,316.5,59.64,221.36,24.58,,14.43,54.0,,,97.29,,13.19,474.83,740.0,1.72
22/10/2016 17:00:00,106.59,31.53,286.33,89.75,55.97,281.43,28.17,,18.06,61.33,,,136.59,,16.62,448.67,740.0,1.0
22/10/2016 18:00:00,114.09,29.78,294.67,12.58,57.85,336.83,33.17,,19.42,78.67,,,172.34,,16.88,543.83,740.0,0.57
22/10/2016 19:00:00,118.44,28.57,216.25,12.67,59.64,350.90,36.67,,19.68,110.17,,,179.64,,18.54,678.50,740.0,0.35
22/10/2016 20:00:00,109.42,27.33,74.73,12.91,65.46,286.75,41.09,,21.59,136.67,,,138.55,,20.28,817.17,740.0,0.3
22/10/2016 21:00:00,144.36,25.69,174.83,12.67,71.2,756.57,46.67,,28.94,205.33,,,459.85,,20.34,873.00,740.0,0.3
22/10/2016 22:00:00,137.56,25.88,255.08,12.25,73.4,634.59,45.83,,25.8,275.0,,,375.23,,21.92,873.00,740.0,0.3
22/10/2016 23:00:00,125.22,26.32,280.25,12.75,69.13,369.08,44.0,,22.55,234.5,,,188.76,,23.48,869.00,740.0,0.43
23/10/2016 00:00:00,100.1,25.84,284.42,12.75,64.81,231.88,46.42,,17.27,205.67,,,104.48,,26.51,818.00,740.0,0.53
23/10/2016 01:00:00,85.57,25.43,283.92,12.58,63.57,154.06,47.42,,13.59,193.0,,,56.99,,26.66,645.50,740.0,0.73
23/10/2016 02:00:00,90.73,24.77,264.09,12.36,74.45,163.72,50.0,,13.59,278.67,,,60.66,,88.54,558.00,740.0,0.4
23/10/2016 03:00:00,82.98,24.57,289.92,12.5,65.54,153.98,49.25,,13.65,757.55,,,58.46,,17.11,654.00,740.0,0.5
23/10/2016 04:00:00,93.12,24.01,274.33,12.5,66.78,201.80,50.0,,,301.17,,,87.06,,19.27,643.60,740.0,0.45
23/10/2016 05:00:00,126.85,23.2,264.75,12.5,74.03,440.68,52.17,,,263.67,,,239.92,,13.70,659.60,740.0,0.34
23/10/2016 06:00:00,114.91,22.08,266.33,92.08,76.73,643.95,58.08,,6.25,294.17,,,396.70,,16.91,890.00,740.0,0.32
23/10/2016 07:00:00,104.63,23.8,261.67,371.75,71.03,514.84,54.33,,5.62,266.0,,,308.92,,17.05,905.45,740.0,0.33
23/10/2016 08:00:00,90.24,27.47,263.42,410.92,56.0,309.74,45.5,,6.16,186.36,,,169.34,,23.29,913.18,740.0,0.57
23/10/2016 09:00:00,100.19,29.08,262.58,424.25,52.67,263.15,40.92,,5.38,153.67,,,127.30,,22.68,665.67,740.0,1.13
23/10/2016 10:00:00,138.68,31.78,276.83,427.0,43.96,354.48,35.92,,6.46,214.5,,,168.08,,20.81,797.83,740.0,1.17
23/10/2016 11:00:00,114.59,32.68,279.42,429.67,43.18,236.67,34.25,,15.57,252.0,,,98.73,,24.38,697.83,740.0,1.52
23/10/2016 12:00:00,93.71,33.52,280.92,428.0,32.14,152.16,31.92,,13.71,247.0,,,50.26,,29.56,706.67,740.0,1.78
23/10/2016 13:00:00,92.2,33.87,284.67,416.67,31.55,132.72,28.75,,11.51,210.17,,,36.92,,32.50,605.00,740.0,2.04
23/10/2016 14:00:00,80.84,33.72,287.0,408.17,29.53,129.22,26.92,,14.07,144.17,,,41.85,,35.90,596.17,740.0,1.95
23/10/2016 15:00:00,74.07,32.73,288.25,372.42,32.29,130.54,24.33,,17.38,107.5,,,47.16,,38.10,530.83,740.0,1.94
23/10/2016 16:00:00,87.58,31.86,284.58,322.42,41.13,179.18,23.33,,18.18,95.33,,,73.93,,33.58,439.00,740.0,1.65
23/10/2016 17:00:00,127.23,29.9,273.33,82.33,41.79,376.68,27.83,,21.8,101.33,,,192.86,,26.39,549.50,740.0,0.67
23/10/2016 18:00:00,137.49,28.04,259.33,12.67,44.34,547.45,32.17,,29.93,131.17,,,311.09,,16.94,752.00,740.0,0.31
23/10/2016 19:00:00,153.6,27.6,269.75,12.42,43.72,534.86,34.5,,30.09,174.09,,,291.51,,20.00,,740.0,0.31
23/10/2016 20:00:00,166.93,27.04,266.42,12.5,50.7,575.76,36.33,,35.73,202.5,,,312.72,,17.80,,740.0,0.34
23/10/2016 21:00:00,158.38,26.52,253.83,12.67,52.43,519.33,37.58,,34.97,243.17,,,276.88,,20.63,,740.0,0.32
23/10/2016 22:00:00,164.58,25.06,220.08,12.25,57.18,653.34,42.25,,31.25,257.5,,,371.05,,22.18,,740.0,0.31
23/10/2016 23:00:00,157.38,24.13,233.25,12.58,62.52,587.46,45.42,,26.09,257.67,,,327.29,,21.42,,740.0,0.3
24/10/2016 00:00:00,122.77,23.87,233.5,12.58,52.09,341.27,46.83,,19.63,284.5,,,169.92,,25.07,646.00,740.0,0.3
24/10/2016 01:00:00,110.98,23.54,254.67,12.58,50.6,273.69,47.67,,16.56,235.33,,,128.00,,23.12,646.00,740.0,0.3
24/10/2016 02:00:00,88.71,24.04,284.25,12.67,52.86,139.63,44.92,,14.17,301.5,,,44.31,,41.86,642.50,740.0,0.57
24/10/2016 03:00:00,75.89,23.88,278.17,12.42,52.02,108.19,44.92,,16.02,407.27,,,29.69,,40.35,623.33,740.0,0.49
24/10/2016 04:00:00,98.07,22.35,233.33,12.5,56.03,234.10,49.5,,16.93,360.33,,,107.44,,85.10,660.83,740.0,0.3
24/10/2016 05:00:00,109.83,21.22,270.25,12.75,60.43,376.74,56.17,,17.32,467.67,,,204.47,,3.91,856.67,740.0,0.33
24/10/2016 06:00:00,113.35,21.28,260.92,97.0,55.33,516.56,54.92,,19.03,280.67,,,304.26,,9.47,684.83,740.0,0.45
24/10/2016 07:00:00,110.77,23.95,263.17,378.08,60.55,468.52,49.42,,19.88,202.5,,,270.82,,12.02,659.00,740.0,0.42
24/10/2016 08:00:00,99.5,27.81,260.17,412.5,42.68,365.66,40.25,,20.06,191.17,,,203.01,,18.65,853.00,740.0,0.76
24/10/2016 09:00:00,108.24,29.99,260.75,422.83,41.35,268.35,37.33,,18.15,168.5,,,125.84,,18.70,832.50,740.0,1.05
24/10/2016 10:00:00,144.18,33.42,264.0,423.08,29.0,309.10,33.17,,20.72,158.27,,,133.78,,18.98,731.33,740.0,0.8
24/10/2016 11:00:00,132.14,34.69,268.33,425.5,41.62,208.08,29.5,,21.28,194.83,,,66.10,,28.78,740.67,740.0,1.11
24/10/2016 12:00:00,118.41,35.34,265.08,424.0,33.05,176.41,26.33,,23.05,202.0,,,51.92,,29.38,745.50,740.0,1.23
24/10/2016 13:00:00,73.43,35.23,272.0,413.33,25.59,134.71,25.5,,17.48,129.82,,,50.85,,32.02,683.00,740.0,1.49
24/10/2016 14:00:00,64.43,34.96,281.17,407.58,25.28,140.31,23.83,,11.97,71.33,,,60.91,,28.05,617.67,740.0,1.92
24/10/2016 15:00:00,64.94,33.97,286.25,358.83,27.46,138.43,23.0,,13.58,50.67,,,59.05,,28.22,693.33,740.0,1.64
24/10/2016 16:00:00,81.92,32.68,286.0,300.42,37.17,211.79,25.58,,16.31,40.67,,,101.63,,,451.50,740.0,1.24
24/10/2016 17:00:00,89.75,30.95,284.67,76.25,34.82,284.46,26.83,,18.21,51.83,,,149.64,,13.75,440.33,740.0,0.8
24/10/2016 18:00:00,115.51,29.13,283.36,12.64,38.93,391.20,30.82,,21.57,70.5,,,211.10,,15.65,489.17,740.0,0.31
24/10/2016 19:00:00,119.18,27.51,262.17,12.83,41.85,542.46,34.67,,26.32,130.82,,,319.37,,18.23,575.00,740.0,0.3
24/10/2016 20:00:00,113.68,26.56,232.33,12.17,46.32,394.17,36.92,,24.38,280.83,,,214.58,,14.57,575.00,740.0,0.3
24/10/2016 21:00:00,126.79,25.47,304.67,12.5,53.78,845.16,42.5,,28.44,188.83,,,536.30,,17.19,,740.0,0.3
24/10/2016 22:00:00,194.03,24.63,127.92,12.67,52.11,"1,435.31",46.83,,40.62,245.67,,,992.49,,20.82,,740.0,0.3
24/10/2016 23:00:00,143.13,24.08,228.67,12.75,60.23,855.49,49.67,,31.53,308.5,,,533.04,,26.59,,740.0,0.3
25/10/2016 00:00:00,137.95,24.12,204.83,12.42,43.06,877.98,49.58,,22.45,285.5,,,552.98,,27.22,,740.0,0.3
25/10/2016 01:00:00,122.54,23.38,213.08,12.75,42.43,803.27,53.17,,20.23,190.83,,,508.24,,22.75,,740.0,0.3
25/10/2016 02:00:00,112.05,22.8,185.92,12.42,60.02,748.53,55.0,,20.06,230.0,,,475.03,,58.91,,740.0,0.3
25/10/2016 03:00:00,93.23,22.71,221.17,12.67,52.25,418.78,50.67,,13.96,231.0,,,245.71,,6.21,536.00,740.0,0.3
25/10/2016 04:00:00,94.19,22.21,237.67,12.83,49.62,433.20,49.58,,13.08,217.67,,,255.80,,8.55,574.33,740.0,0.3
25/10/2016 05:00:00,83.18,23.04,250.67,12.58,57.67,338.43,47.67,,10.97,142.33,,,193.54,,8.17,706.67,740.0,0.31
25/10/2016 06:00:00,89.36,23.48,260.08,115.67,67.52,490.77,47.17,,21.88,93.0,,,301.36,,9.20,459.60,740.0,0.31
25/10/2016 07:00:00,94.58,26.65,253.92,380.92,68.08,517.22,42.67,,24.68,67.0,,,317.02,,10.67,628.33,740.0,0.42
25/10/2016 08:00:00,68.59,28.98,272.92,412.58,47.46,245.38,37.17,,19.82,51.0,,,134.97,,15.25,481.17,740.0,1.59
25/10/2016 09:00:00,61.51,29.67,275.92,428.0,47.15,157.27,36.33,,19.8,26.0,,,75.25,,12.72,468.50,740.0,1.9
25/10/2016 10:00:00,69.92,31.17,277.17,434.92,38.3,200.34,34.25,,22.72,52.33,,,101.92,,14.13,400.33,740.0,2.13
25/10/2016 11:00:00,68.52,32.26,281.64,436.82,32.97,173.14,33.82,,19.28,58.91,,,81.98,,14.76,531.45,740.0,2.17
25/10/2016 12:00:00,54.18,33.2,283.67,433.67,33.74,114.47,32.5,,12.9,57.83,,,48.47,,14.42,579.83,740.0,2.06
25/10/2016 13:00:00,58.14,33.43,282.25,418.67,35.94,98.69,32.17,,9.83,54.83,,,34.36,,15.25,340.67,740.0,1.97
25/10/2016 14:00:00,56.15,33.38,285.33,411.67,34.71,106.02,29.75,,9.15,44.17,,,40.98,,16.02,301.83,740.0,1.99
25/10/2016 15:00:00,72.24,32.29,282.71,358.71,32.67,152.07,29.71,,12.47,45.0,,,62.12,,15.02,316.00,740.0,1.41
25/10/2016 16:00:00,81.79,31.17,280.5,296.58,48.78,177.97,29.92,,18.31,62.0,,,76.88,,19.27,384.00,740.0,1.41
25/10/2016 17:00:00,114.98,29.53,300.33,71.67,43.84,327.01,33.75,,20.98,66.17,,,164.04,,15.65,411.33,740.0,0.73
25/10/2016 18:00:00,120.08,27.87,198.33,12.83,51.86,318.27,38.0,,17.7,92.83,,,154.72,,14.31,563.67,740.0,0.32
25/10/2016 19:00:00,133.52,26.26,232.08,12.5,53.63,662.59,44.17,,22.51,140.33,,,398.06,,16.77,642.00,740.0,0.3
25/10/2016 20:00:00,137.91,25.15,191.73,12.82,56.7,733.65,48.0,,25.93,241.45,,,447.31,,15.42,642.00,740.0,0.3
25/10/2016 21:00:00,172.08,24.67,184.5,12.75,65.02,"1,200.33",51.42,,35.01,298.17,,,766.63,,18.88,642.00,740.0,0.3
25/10/2016 22:00:00,228.05,23.86,192.25,12.75,66.38,"1,628.54",55.33,,45.83,377.83,,,"1,061.33",,21.31,642.00,740.0,0.3
25/10/2016 23:00:00,213.37,23.55,227.42,12.5,63.56,"1,616.77",56.92,,45.54,412.83,,,"1,048.00",,25.44,642.00,740.0,0.3
26/10/2016 00:00:00,160.26,23.38,166.08,12.75,46.02,"1,413.26",59.25,,26.88,363.17,,,964.67,,31.28,642.00,740.0,0.3
26/10/2016 01:00:00,136.26,23.07,91.08,12.42,46.8,"1,060.96",60.17,,20.17,340.17,,,687.99,,27.19,642.00,740.0,0.34
26/10/2016 02:00:00,99.14,22.69,128.73,12.82,55.01,571.05,59.36,,10.77,341.73,,,353.46,,29.01,642.00,740.0,0.3
26/10/2016 03:00:00,105.46,21.93,205.17,12.75,54.54,672.94,61.25,,12.68,430.67,,,423.98,,26.95,642.00,740.0,0.3
26/10/2016 04:00:00,101.85,21.24,248.08,12.33,61.23,587.58,63.58,,11.94,382.5,,,363.79,,20.97,642.00,740.0,0.3
26/10/2016 05:00:00,99.07,21.1,243.42,12.5,73.98,508.33,61.33,,11.98,249.0,,,307.96,,15.57,642.00,740.0,0.3
26/10/2016 06:00:00,105.1,21.27,245.42,76.08,80.18,635.87,59.0,,22.29,235.27,,,397.16,,16.41,642.00,740.0,0.3
26/10/2016 07:00:00,103.62,23.35,242.18,352.18,85.79,589.06,54.09,,25.8,190.5,,,363.80,,14.97,642.00,740.0,0.3
26/10/2016 08:00:00,113.57,27.65,280.17,404.58,58.42,409.74,43.67,,20.17,162.17,,,225.80,,21.35,780.00,740.0,0.32
26/10/2016 09:00:00,125.45,30.58,281.83,416.92,51.52,316.48,36.83,,16.35,159.17,,,149.65,,16.80,748.18,740.0,0.31
26/10/2016 10:00:00,132.82,32.42,275.83,422.5,44.96,230.32,33.25,,19.22,164.83,,,82.62,,17.42,618.67,740.0,0.58
26/10/2016 11:00:00,140.75,34.23,273.58,423.58,42.2,228.77,30.5,,17.5,165.0,,,75.76,,19.78,687.50,740.0,0.91
26/10/2016 12:00:00,131.7,34.76,287.0,421.55,42.12,193.30,28.55,,17.26,169.5,,,55.72,,22.58,671.33,740.0,1.16
26/10/2016 13:00:00,122.23,35.1,279.75,410.33,41.88,168.60,27.67,,10.68,165.0,,,43.71,,26.29,566.00,740.0,1.11
26/10/2016 14:00:00,82.42,34.42,262.17,402.08,44.12,109.47,26.25,,9.68,151.5,,,26.41,,23.50,499.50,740.0,1.4
26/10/2016 15:00:00,83.77,33.25,251.17,369.67,48.13,159.02,26.58,,14.27,132.17,,,62.31,,21.68,460.17,740.0,1.02
26/10/2016 16:00:00,111.03,31.37,184.83,309.17,67.56,165.93,30.5,,20.42,131.73,,,49.07,,18.52,443.27,740.0,0.63
26/10/2016 17:00:00,129.95,29.77,149.0,65.58,62.68,185.22,34.0,,22.52,177.5,,,50.83,,15.48,560.83,740.0,0.4
26/10/2016 18:00:00,156.17,28.18,80.27,12.45,69.89,322.67,39.18,,21.94,231.82,,,134.41,,17.55,760.00,740.0,0.59
26/10/2016 19:00:00,145.22,27.07,84.92,12.58,72.01,242.66,44.08,25.04,17.3,328.5,91.14,,82.96,,20.11,760.00,740.0,0.91
26/10/2016 20:00:00,170.33,25.2,189.25,12.83,82.64,633.10,49.42,25.21,26.86,327.5,73.43,,352.53,,17.63,760.00,740.0,0.32
26/10/2016 21:00:00,170.62,24.87,123.08,12.67,87.55,729.07,50.58,33.32,28.26,364.83,78.09,,422.64,,21.34,760.00,740.0,0.35
26/10/2016 22:00:00,174.57,23.95,95.58,12.83,86.83,"1,000.70",54.83,39.22,31.78,395.5,81.02,,618.88,,24.73,760.00,740.0,0.32
26/10/2016 23:00:00,166.53,23.53,147.58,12.67,87.73,750.06,54.67,48.47,28.66,433.45,85.74,,440.57,,23.05,760.00,740.0,0.42
27/10/2016 00:00:00,118.24,23.73,95.17,12.33,66.09,229.42,50.17,34.17,17.97,453.83,67.61,,90.86,,23.02,760.00,740.0,0.36
27/10/2016 01:00:00,116.67,22.23,192.0,12.5,63.59,347.02,55.17,23.13,17.29,460.17,50.57,,177.93,,20.18,760.00,740.0,0.31
27/10/2016 02:00:00,101.97,21.44,197.58,12.83,62.54,363.70,58.58,23.01,17.5,564.83,55.02,,199.78,,19.82,783.67,740.0,0.3
27/10/2016 03:00:00,113.5,20.75,179.0,12.5,63.36,532.78,61.42,22.47,19.78,415.33,58.11,,316.06,,24.99,902.00,740.0,0.3
27/10/2016 04:00:00,127.57,20.3,216.42,12.75,70.98,517.64,62.5,25.17,19.96,441.33,77.84,,295.78,,29.16,902.00,740.0,0.3
27/10/2016 05:00:00,119.91,19.95,223.82,12.36,87.45,605.21,65.18,35.48,21.41,420.5,113.54,,365.01,,27.05,902.00,740.0,0.3
27/10/2016 06:00:00,112.9,19.6,231.67,81.0,92.13,660.04,67.08,29.74,20.04,452.0,99.98,,409.66,,23.99,902.00,740.0,0.3
27/10/2016 07:00:00,128.91,22.79,245.25,365.58,96.52,681.34,62.08,24.77,22.68,420.67,75.94,,414.80,,22.08,902.00,740.0,0.3
27/10/2016 08:00:00,121.91,27.85,284.0,409.75,64.44,372.07,43.67,15.35,19.34,396.67,57.56,,192.80,,21.04,902.00,740.0,0.68
27/10/2016 09:00:00,132.84,30.08,274.5,420.08,61.32,266.98,37.67,9.84,21.74,305.0,45.33,,108.65,,15.74,898.00,740.0,0.81
27/10/2016 10:00:00,115.54,32.1,249.92,425.25,45.9,190.08,33.25,9.92,28.08,273.83,42.07,,64.78,,19.85,842.17,740.0,0.91
27/10/2016 11:00:00,129.66,32.87,279.55,426.64,50.12,175.70,31.27,7.29,27.32,243.0,39.9,,44.06,,40.66,663.00,740.0,1.22
27/10/2016 12:00:00,128.65,33.52,283.83,422.92,52.09,162.90,28.83,4.47,44.25,243.0,31.22,,36.83,,78.06,663.00,740.0,1.27
27/10/2016 13:00:00,94.55,33.68,271.67,412.33,39.69,116.65,25.83,2.71,34.2,179.0,32.12,,23.72,,94.94,962.00,740.0,1.42
27/10/2016 14:00:00,90.58,33.45,267.67,404.17,34.78,142.63,23.5,2.04,23.1,173.18,19.61,,45.32,,84.88,955.45,740.0,1.45
27/10/2016 15:00:00,102.37,32.26,283.58,365.33,40.92,163.31,24.75,1.06,23.11,145.0,18.04,,52.82,,83.63,884.00,740.0,1.43
27/10/2016 16:00:00,127.86,30.98,284.0,306.0,51.14,242.48,26.91,2.6,25.58,135.4,27.73,,94.16,,56.74,674.20,740.0,1.04
27/10/2016 17:00:00,158.7,28.94,272.42,62.92,49.88,471.21,30.83,12.37,28.26,142.33,54.37,,241.48,,21.22,676.00,740.0,0.41
27/10/2016 18:00:00,166.22,26.61,218.92,12.67,51.35,680.96,37.33,29.57,28.52,216.67,89.09,,390.16,,18.09,676.00,740.0,0.3
27/10/2016 19:00:00,202.35,25.27,222.17,12.75,52.01,"1,106.56",41.92,52.24,34.84,299.0,113.4,,678.22,,18.50,676.00,740.0,0.3
27/10/2016 20:00:00,212.25,24.71,203.75,12.58,65.89,"1,282.84",45.58,67.86,43.64,405.17,125.39,,800.86,,20.82,676.00,740.0,0.3
27/10/2016 21:00:00,213.35,24.28,173.58,12.58,84.61,"1,314.45",47.92,77.2,46.39,465.17,141.97,,823.41,,22.33,676.00,740.0,0.3
27/10/2016 22:00:00,190.06,24.01,216.58,12.42,86.66,935.76,47.42,74.32,43.39,466.36,138.6,,561.28,,22.52,676.00,740.0,0.3
27/10/2016 23:00:00,203.69,23.43,242.42,12.42,93.36,"1,173.42",48.08,59.13,47.48,389.27,124.47,,726.38,,31.47,676.00,740.0,0.3
28/10/2016 00:00:00,145.08,23.59,257.08,12.67,71.72,782.38,47.75,46.26,28.0,440.0,107.13,,478.19,,29.92,676.00,740.0,0.33
28/10/2016 01:00:00,147.81,23.38,266.42,12.83,72.62,607.96,46.83,27.59,25.16,438.33,81.23,,348.69,,21.42,676.00,740.0,0.3
28/10/2016 02:00:00,126.72,22.92,274.25,12.42,73.23,439.09,47.83,24.08,24.53,437.5,74.02,,238.83,,19.94,676.00,740.0,0.38
28/10/2016 03:00:00,116.89,21.52,226.42,12.75,76.63,366.61,52.5,16.16,19.23,482.5,64.45,,192.18,,21.47,676.00,740.0,0.3
28/10/2016 04:00:00,127.57,20.28,211.73,12.55,87.95,490.09,57.64,17.39,18.69,537.5,62.28,,275.66,,22.03,676.00,740.0,0.3
28/10/2016 05:00:00,133.0,19.58,227.17,12.67,95.21,576.91,61.25,22.1,18.12,607.91,66.83,,335.65,,20.46,676.00,740.0,0.3
28/10/2016 06:00:00,132.09,20.07,186.08,67.92,105.63,639.77,60.58,19.9,23.55,529.73,65.53,,382.29,,21.42,676.00,740.0,0.34
28/10/2016 07:00:00,145.1,22.04,251.08,347.17,106.67,736.20,57.5,19.45,25.97,520.6,68.63,,444.44,,23.34,676.00,740.0,0.32
28/10/2016 08:00:00,125.63,25.52,262.42,406.92,72.3,472.54,47.33,18.38,22.14,483.91,48.82,,264.13,,18.85,676.00,740.0,0.6
28/10/2016 09:00:00,136.75,28.0,258.0,419.08,73.74,282.87,40.92,13.72,18.37,370.0,34.17,,117.95,,15.00,704.17,740.0,0.78
28/10/2016 10:00:00,151.2,30.18,280.64,423.82,63.67,237.71,36.36,14.35,29.5,327.6,37.71,,75.18,,33.72,845.00,740.0,0.98
28/10/2016 11:00:00,187.64,31.97,285.25,423.67,56.09,398.03,32.25,14.53,30.63,344.27,47.21,,169.06,,49.24,959.00,740.0,1.21
28/10/2016 12:00:00,170.71,32.98,281.83,423.17,40.02,472.96,27.58,7.2,35.17,294.91,39.31,,234.92,,57.16,936.67,740.0,1.41
28/10/2016 13:00:00,154.22,33.13,273.08,408.83,36.08,326.96,26.33,3.13,24.25,206.64,31.65,,138.80,,74.88,790.83,740.0,1.23
28/10/2016 14:00:00,119.05,32.62,282.33,399.58,32.94,218.35,24.0,1.95,24.37,187.82,25.6,,82.11,,83.17,631.83,740.0,1.42
28/10/2016 15:00:00,111.14,31.65,282.67,364.67,38.71,179.68,24.25,0.9,21.81,148.2,11.16,,59.06,,76.14,673.10,740.0,1.21
28/10/2016 16:00:00,138.98,30.24,292.08,292.42,44.18,282.15,26.67,4.53,23.69,125.73,16.84,,115.91,,51.82,518.67,740.0,0.87
28/10/2016 17:00:00,171.57,28.28,280.92,61.0,44.63,607.65,30.83,7.93,29.17,155.64,26.88,,333.12,,18.37,552.00,740.0,0.4
28/10/2016 18:00:00,206.48,26.03,218.83,12.5,45.04,"1,122.05",37.58,15.19,37.61,290.09,38.58,,686.93,,16.70,552.00,740.0,0.3
28/10/2016 19:00:00,226.06,24.27,226.67,12.83,34.59,"1,599.04",43.92,32.26,45.17,538.0,51.88,,"1,055.60",,18.98,552.00,740.0,0.3
28/10/2016 20:00:00,239.24,23.28,231.25,12.83,41.27,"1,607.68",47.42,72.9,50.11,536.67,111.21,,"1,145.34",,22.35,552.00,740.0,0.3
28/10/2016 21:00:00,214.48,23.05,196.91,12.55,59.42,"1,741.69",50.18,83.62,54.8,530.0,157.95,,"1,152.52",,27.96,552.00,740.0,0.3
28/10/2016 22:00:00,192.19,22.71,130.92,12.58,82.84,"1,512.46",52.58,90.61,74.08,507.33,462.02,,982.15,,32.68,552.00,740.0,0.3
28/10/2016 23:00:00,160.27,22.37,71.0,12.67,81.47,"1,289.65",54.58,54.16,73.69,389.67,334.18,,839.78,,124.22,552.00,740.0,0.3
29/10/2016 00:00:00,108.18,21.99,126.5,12.5,70.23,885.47,56.25,45.85,52.02,373.17,198.33,,577.81,,,552.00,740.0,0.3
29/10/2016 01:00:00,112.98,20.91,243.92,12.42,67.38,970.43,59.08,45.91,43.02,399.0,144.88,,636.87,,,552.00,740.0,0.3
29/10/2016 02:00:00,106.07,20.63,157.83,12.42,60.11,822.18,57.33,39.68,44.82,399.0,137.84,,532.83,,171.68,552.00,740.0,0.31
29/10/2016 03:00:00,108.25,20.38,224.82,12.36,62.31,836.56,60.91,36.61,33.22,399.0,122.27,,541.92,,123.92,552.00,740.0,0.3
29/10/2016 04:00:00,109.33,19.62,199.92,12.58,69.13,810.68,62.08,38.27,30.22,394.67,85.35,,522.29,,57.72,552.00,740.0,0.3
29/10/2016 05:00:00,111.18,19.77,130.17,12.58,73.98,"1,044.75",63.0,35.86,35.08,385.0,73.57,,692.47,,46.54,552.00,740.0,0.3
29/10/2016 06:00:00,114.26,20.02,102.92,54.5,82.73,"1,083.83",60.58,51.22,42.33,427.83,265.53,,719.08,,43.25,552.00,740.0,0.33
29/10/2016 07:00:00,112.39,21.5,91.08,308.33,89.92,824.30,58.67,38.26,49.92,354.5,175.62,,530.27,,78.75,552.00,740.0,0.43
29/10/2016 08:00:00,118.81,23.87,95.75,395.33,67.12,622.69,52.25,68.74,45.33,421.33,189.97,,378.46,,153.59,552.00,740.0,0.85
29/10/2016 09:00:00,180.64,27.34,212.25,405.75,71.91,557.58,44.17,67.93,126.41,437.83,185.98,,290.45,,153.00,552.00,740.0,0.57
29/10/2016 10:00:00,335.48,29.5,201.83,405.17,63.98,563.04,37.58,61.87,149.92,436.83,180.93,,194.38,,132.57,588.10,740.0,0.6
29/10/2016 11:00:00,293.28,29.74,107.33,408.5,72.94,358.84,36.58,53.02,167.86,547.17,173.73,,71.42,,72.95,913.00,740.0,1.49
29/10/2016 12:00:00,182.38,30.98,115.58,413.42,71.95,183.32,31.5,35.91,133.19,469.64,163.43,,15.41,,54.99,911.55,740.0,1.68
29/10/2016 13:00:00,138.11,32.34,164.83,406.58,65.26,135.58,27.67,24.38,121.03,371.83,109.22,,9.13,,82.36,869.50,740.0,1.23
29/10/2016 14:00:00,124.25,32.16,123.82,389.64,62.93,115.86,26.64,10.54,109.24,296.45,65.01,,3.80,,121.41,718.36,740.0,1.29
29/10/2016 15:00:00,151.51,30.77,89.92,364.0,63.19,142.11,28.83,7.17,79.12,269.0,50.42,,5.24,,87.45,667.83,740.0,1.63
