Time,East Arjun Nagar-Delhi CPCB/Nitrogen Dioxide(NO2),East Arjun Nagar-Delhi CPCB/Toluene(TOLUENE),East Arjun Nagar-Delhi CPCB/Benzene(BENZENE),East Arjun Nagar-Delhi CPCB/Mercury(Hg),East Arjun Nagar-Delhi CPCB/SO2(SO2),East Arjun Nagar-Delhi CPCB/Nitric Oxide(NO),East Arjun Nagar-Delhi CPCB/Ozone(O3),East Arjun Nagar-Delhi CPCB/Xylene(pXy),East Arjun Nagar-Delhi CPCB/Formaldehyde(For)
06/12/2016 21:00:00,41.55,79.03,4.32,2.37,8.28,36.22,21.65,10.62,40.5
06/12/2016 22:00:00,36.92,91.44,5.27,1.79,14.21,36.44,26.39,11.93,38.13
06/12/2016 23:00:00,27.46,104.88,5.43,3.27,30.71,33.75,29.94,20.51,27.49
07/12/2016 00:00:00,24.32,93.79,4.88,4.41,13.45,26.83,29.54,18.26,27.34
07/12/2016 01:00:00,17.37,87.36,3.34,6.08,43.24,18.17,33.31,0.41,32.08
07/12/2016 02:00:00,25.74,87.36,3.34,6.08,47.37,18.17,31.33,0.41,27.82
07/12/2016 03:00:00,25.39,87.36,3.34,6.08,17.88,18.17,29.96,0.41,20.53
07/12/2016 04:00:00,26.92,49.03,3.54,5.74,8.3,18.17,22.2,12.45,15.45
07/12/2016 05:00:00,38.84,62.88,3.69,5.49,46.97,18.17,21.65,13.61,14.29
07/12/2016 06:00:00,36.16,80.96,3.93,4.73,46.12,23.95,24.24,19.88,14.04
07/12/2016 07:00:00,37.3,71.37,4.59,3.54,16.74,29.16,20.36,9.69,17.97
07/12/2016 08:00:00,49.69,77.91,4.91,4.33,12.5,32.13,22.01,9.02,26.79
07/12/2016 09:00:00,67.59,72.66,4.89,3.4,7.54,28.26,28.75,9.71,44.39
07/12/2016 10:00:00,71.33,84.2,4.65,2.47,10.53,29.7,45.71,9.47,57.94
07/12/2016 11:00:00,59.71,81.75,5.52,3.12,8.55,31.04,67.99,10.41,55.19
07/12/2016 12:00:00,44.99,56.82,4.56,3.16,7.67,27.6,79.59,8.88,37.79
07/12/2016 13:00:00,30.6,33.54,4.32,2.83,7.33,30.8,80.78,9.1,27.82
07/12/2016 14:00:00,32.66,35.77,4.49,3.1,7.67,28.02,72.28,9.12,19.18
07/12/2016 15:00:00,31.76,21.51,4.46,3.16,8.17,29.42,68.41,9.88,19.43
07/12/2016 16:00:00,54.58,43.09,4.44,3.39,27.75,30.6,51.22,10.92,28.85
07/12/2016 17:00:00,87.32,58.68,4.52,3.1,33.26,32.03,25.5,15.65,36.84
07/12/2016 18:00:00,92.22,104.56,5.44,2.42,20.24,35.83,24.76,16.23,40.74
07/12/2016 19:00:00,87.05,88.02,5.16,2.22,16.71,36.35,24.51,22.34,39.32
07/12/2016 20:00:00,66.67,53.85,4.37,2.15,8.95,29.83,17.29,10.79,36.45
07/12/2016 21:00:00,58.78,69.37,4.59,2.51,9.96,36.88,19.11,17.23,37.52
07/12/2016 22:00:00,62.96,92.63,4.83,2.5,36.16,37.42,22.73,11.86,38.67
07/12/2016 23:00:00,57.07,96.38,4.36,2.57,19.45,35.7,25.34,12.62,34.9
08/12/2016 00:00:00,46.26,83.87,4.52,2.65,18.76,34.81,23.16,16.36,35.22
08/12/2016 01:00:00,41.08,70.95,4.26,2.68,11.82,37.95,23.23,10.63,36.14
08/12/2016 02:00:00,38.32,64.78,4.19,2.46,6.54,35.91,22.84,12.65,31.5
08/12/2016 03:00:00,33.07,72.56,4.47,2.56,23.39,36.89,21.24,11.74,32.14
08/12/2016 04:00:00,28.73,58.41,4.83,2.88,27.99,33.62,22.88,8.95,27.96
08/12/2016 05:00:00,23.7,57.13,4.99,2.95,15.56,36.39,26.3,16.32,25.64
08/12/2016 06:00:00,23.36,51.42,4.07,2.59,6.9,37.77,22.98,10.54,28.3
08/12/2016 07:00:00,23.91,45.28,2.58,2.27,2.77,37.46,16.73,11.84,27.31
08/12/2016 08:00:00,33.16,43.94,2.5,2.25,4.31,37.46,22.18,11.82,13.51
08/12/2016 09:00:00,55.88,62.67,3.92,2.54,1.84,35.23,24.27,16.3,36.95
08/12/2016 10:00:00,90.04,69.5,5.0,2.71,3.51,39.26,33.93,9.56,53.72
08/12/2016 11:00:00,100.71,71.04,4.2,2.86,6.07,32.55,48.01,13.93,56.8
08/12/2016 12:00:00,91.73,66.24,4.85,2.86,6.05,33.48,56.41,11.63,50.82
